class,text
0,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up."
0,"Yeah sure, give me a couple minutes to track down my wallet"
0,Hey leave it. not a big deal:-) take care.
0,Hey i will be late ah... Meet you at 945+
0,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX"
0,It took Mr owl 3 licks
0,Customer place i will call you.
0,Mm that time you dont like fun
0,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
0,Yup having my lunch buffet now.. U eat already?
0,Huh so late... Fr dinner?
0,Hey so this sat are we going for the intro pilates only? Or the kickboxing too? 
0,Morning only i can ok.
0,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down
0,Pick you up bout 7.30ish? What time are  and that going?
0,From here after The performance award is calculated every two month.not for current one month period..
0,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.
0,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated."
0,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India."
0,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..
0,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop"
0,Dear how is chechi. Did you talk to her
0,The hair cream has not been shipped.
0,None of that's happening til you get here though
0,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour"
0,"Haha get used to driving to usf man, I know a lot of stoners"
0,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?
0,Hello! Good week? Fancy a drink or something later?
0,Headin towards busetop
0,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com
0,Come by our room at some point so we can iron out the plan for this weekend
0,Cos i want it to be your thing
0,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... "
0,Bring home some Wendy =D
0,100 dating service cal;l 09064012103 box334sk38ch
0,Whatsup there. Dont u want to sleep
0,Alright i have a new goal now
0,FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
0,"Alright, I'll head out in a few minutes, text me where to meet you"
0,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p
0,Yes:)from last week itself i'm taking live call.
0,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p
0,Siva is in hostel aha:-.
0,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only
0,Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..
0,Ok. She'll be ok. I guess
0,aathi..where are you dear..
0,Any pain on urination any thing else?
0,7 at esplanade.. Do ü mind giving me a lift cos i got no car today..
0,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
0,At home watching tv lor.
0,Does she usually take fifteen fucking minutes to respond to a yes or no question
0,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX
0,Booked ticket for pongal?
0,You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th
0,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?
0,"Ask g or iouri, I've told the story like ten times already"
0,How long does applebees fucking take
0,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think."
0,But i have to. I like to have love and arrange.
0,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.
0,You were supposed to wake ME up &gt;:(
0,Oic... I saw him too but i tot he din c me... I found a group liao...
0,"Sorry, I'll call later"
0,"HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS, HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX"
0,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?"
0,"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. "
0,I wont get concentration dear you know you are my mind and everything :-)
0,LOL ... Have you made plans for new years?
0,10 min later k...
0,hanks lotsly!
0,Thanks for this hope you had a good day today
0,K:)k:)what are detail you want to transfer?acc no enough?
0,Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.
0,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
0,Si si. I think ill go make those oreo truffles.
0,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DON’T LIKE ME LIKE THAT SO DON’T WORRY."
0,I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl
0,"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya"
0,Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.
0,Where did u go? My phone is gonna die you have to stay in here
0,Great. Never been better. Each day gives even more reasons to thank God
0,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available"
0,"Sorry, I'll call later ok bye"
0,Ok i am on the way to railway
0,great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :)
0,They don't put that stuff on the roads to keep it from getting slippery over there?
0,When are you going to ride your bike?
0,"Yup, no need. I'll jus wait 4 e rain 2 stop."
0,There are many company. Tell me the language.
0,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
0,"How long has it been since you screamed, princess?"
0,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos..."
0,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p
0,Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:)
0,Ok I'm gonna head up to usf in like fifteen minutes
0,Love you aathi..love u lot..
0,Tension ah?what machi?any problem?
0,"K, can I pick up another 8th when you're done?"
0,When're you guys getting back? G said you were thinking about not staying for mcr
0,"Almost there, see u in a sec"
0,"Yo carlos, a few friends are already asking me about you, you working at all this weekend?"
0,Watching tv lor...
0,Thank you baby! I cant wait to taste the real thing...
0,You should change your fb to jaykwon thuglyfe falconerf
0,If we win its really no 1 side for long time.
0,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com"
0,Dear reached railway. What happen to you
0,"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2"
0,I think i've fixed it can you send a test message?
0,"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card"
0,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!"
0,"Sorry,in meeting I'll call later"
0,What class of  &lt;#&gt;  reunion?
0,Are you free now?can i call now?
0,Got meh... When?
0,Nope... Think i will go for it on monday... Sorry i replied so late
0,Some of them told accenture is not confirm. Is it true.
0,"Kate jackson rec center before 7ish, right?"
0,Dear i have reache room
0,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose."
0,When can ü come out?
0,Check with nuerologist.
0,Lolnice. I went from a fish to ..water.?
0,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm
0,No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.
0,"Maybe westshore or hyde park village, the place near my house?"
0,You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|
0,What's the significance?
0,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
0,"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try"
0,Prabha..i'm soryda..realy..frm heart i'm sory
0,Lol ok your forgiven :)
0,No..jst change tat only..
0,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+"
0,S:)no competition for him.
0,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE
